ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"WPML Translation ID","WPML Language Code","Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Product Type","Видимість товару","Категорії товарів","Позначки товарів","Пріоритети перекладу","Product Visibility",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
129,"Фунчоза з яловичиною",,"локшина фунчоза, цибуля, перець болгарський, морква, капуста пекінська, яловичина, цибуля зелена, кукурудза, чилі солодкий, соєвий соус, олія, кунжут","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/funchoza-z-yalovychynoyu/,129,uk,0,,189.00,189.00,,instock,,,40,,https://dev.yapposushi.com/wp-content/uploads/2022/12/funchoza_z_kurcham-1.jpg,funchoza_z_kurcham,,,"Фунчоза з яловичиною",https://dev.yapposushi.com/wp-content/uploads/2022/12/funchoza_z_kurcham-1.jpg,,simple,visible,Воки,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,funchoza-z-yalovychynoyu,,,0,124,closed,closed,"2023-04-04 11:30:22",no,no,,no,420,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""420"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
130,Хотто,,"Yappo, Yappo з креветками, Чікен-Чіз Хот міні рол, Крабік Хот міні рол, 3 сири, Фудзі","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/hotto/,130,uk,0,,599.00,599.00,,instock,,,78,,https://dev.yapposushi.com/wp-content/uploads/2022/12/hotto_nabir.jpg,hotto_nabir,,,"Хотто набір",https://dev.yapposushi.com/wp-content/uploads/2022/12/hotto_nabir.jpg,,simple,visible,Набори,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,hotto,,,0,22,closed,closed,"2023-05-09 15:42:00",no,no,,no,1224,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:4:""1224"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
131,"Цезар з креветкою",,"салат айсберг, креветки, яйце, соус Цезар, грінки, томати черрі, пармезан","2022-12-16 12:23:08",product,https://dev.yapposushi.com/product/czezar-z-krevetkoyu/,131,uk,0,,169.00,169.00,,instock,,,82,,https://dev.yapposushi.com/wp-content/uploads/2022/12/cezar_s_krevetkoi.jpg,cezar_s_krevetkoi,,,"Цезар з креветкою",https://dev.yapposushi.com/wp-content/uploads/2022/12/cezar_s_krevetkoi.jpg,,simple,visible,Салати,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,czezar-z-krevetkoyu,,,0,128,closed,closed,"2023-04-04 11:30:21",no,no,,yes,230,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""230"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
132,"Цезар з курчам",,"салат айсберг, курка, яйце, соус Цезар, грінки, томати черрі, пармезан","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/czezar-z-kurcham/,132,uk,0,,139.00,139.00,,instock,,,141,,https://dev.yapposushi.com/wp-content/uploads/2022/12/cezar_s_kurkoy.jpg,cezar_s_kurkoy,,,"Цезар з курчам",https://dev.yapposushi.com/wp-content/uploads/2022/12/cezar_s_kurkoy.jpg,,simple,visible,Салати,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,czezar-z-kurcham,,,0,129,closed,closed,"2023-04-04 11:30:22",no,no,,no,230,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""230"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
133,Чіз-Фіш,,"лосось теріякі, чука, сир вершковий, перець болгарський, чорний кунжут, медовий соус","2022-12-16 12:16:08",product,https://dev.yapposushi.com/product/chiz-fish/,133,uk,0,,139.00,139.00,,instock,,,47,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Чіз-Фіш-2.png,Чіз-Фіш,,,"Рол Чіз-Фіш",https://dev.yapposushi.com/wp-content/uploads/2022/12/Чіз-Фіш-2.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,chiz-fish,,,0,118,closed,closed,"2023-06-05 11:10:02",no,no,,yes,240,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""240"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
134,"Чікен-Чіз Хот",,"сир вершковий, курка, салат айсберг, сирний соус, рис, норі, унагі соус","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/chiken-chiz-hot/,134,uk,0,,159.00,159.00,,instock,,,41,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Чікен-Чіз-Хот.jpg,"Чікен-Чіз Хот",,,"Чікен-Чіз Хот",https://dev.yapposushi.com/wp-content/uploads/2022/12/Чікен-Чіз-Хот.jpg,,simple,visible,"Запечені Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,chiken-chiz-hot,,,0,44,closed,closed,"2023-04-04 11:30:22",no,no,,no,280,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""280"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
135,"Чікен-Чіз Хот міні рол",,"курка, сирний соус, рис, норі","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/chiken-chiz-hot-zapechenyj-mini-rol/,135,uk,0,,99.00,99.00,,instock,,,34,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Крібікмідія-Лососік-хот-міні-роли.jpg,"Крібік,мідія, Лососік хот міні роли",,,"Крібік,мідія, Лососік хот міні роли",https://dev.yapposushi.com/wp-content/uploads/2022/12/Крібікмідія-Лососік-хот-міні-роли.jpg,,simple,visible,"Запечені Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,chiken-chiz-hot-zapechenyj-mini-rol,,,0,130,closed,closed,"2023-04-04 11:30:22",no,no,,no,140,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""140"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
136,"Червоний Дракон",,"сир вершковий, вугор, авокадо, лосось, спайсі соус, рис, норі.","2023-03-30 06:54:08",product,https://dev.yapposushi.com/product/chervonyj-drakon/,136,uk,0,,279.00,279.00,,instock,,,6,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Червоний-дракон.png,"Червоний дракон",,,"Рол Червоний дракон",https://dev.yapposushi.com/wp-content/uploads/2022/12/Червоний-дракон.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,chervonyj-drakon,,,0,70,closed,closed,"2023-06-05 10:52:56",no,no,,no,280,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""280"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
137,"Чука класичні суші",,"водорості чука, рис, норі, кунжут","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/chuka-klasychni-sushi/,137,uk,0,,25.00,25.00,,instock,,,19,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Чука-класичні-суші.jpg,"Чука класичні суші",,,"Чука класичні суші",https://dev.yapposushi.com/wp-content/uploads/2022/12/Чука-класичні-суші.jpg,,simple,visible,Суші,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,chuka-klasychni-sushi,,,0,79,closed,closed,"2023-06-05 11:39:36",no,no,,no,40,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:2:""40"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
138,"Чука міні рол",,"водорості чука, рис, норі","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/chuka-mini-rol/,138,uk,0,,69.00,69.00,,instock,,,9,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Чука-міні-рол.png,"Чука міні рол",,,"Чука міні рол",https://dev.yapposushi.com/wp-content/uploads/2022/12/Чука-міні-рол.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,chuka-mini-rol,,,0,136,closed,closed,"2023-06-05 11:20:49",no,no,,no,110,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""110"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
139,"Чука салат",,"водорості Чука, горіховий соус, кунжут, лимон","2022-12-16 12:15:08",product,https://dev.yapposushi.com/product/chuka-salat/,139,uk,0,,139.00,139.00,,instock,,,88,,https://dev.yapposushi.com/wp-content/uploads/2022/12/chuka.jpg,chuka,,,"Чука салат",https://dev.yapposushi.com/wp-content/uploads/2022/12/chuka.jpg,,simple,visible,Салати,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,chuka-salat,,,0,131,closed,closed,"2023-06-05 12:02:46",no,no,,no,182,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""182"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
140,Шейх,,"лосось теріякі, сир вершковий, краб-крем,  омлет, ікра, чорнила каракатиці, рис, норі","2023-03-30 06:59:08",product,https://dev.yapposushi.com/product/shejh/,140,uk,0,,169,169,,instock,,,24,,https://dev.yapposushi.com/wp-content/uploads/2022/12/Шейх-2.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2236.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2303.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2349.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2438.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2449.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2451.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2454.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2458.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2461.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2462.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2466.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2470.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2471.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2476.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2496.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2498.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2499.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2501.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2502.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Вершковий-з-лососсем.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Вітамінній-салат.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Кімчі.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Місо.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Овочевий.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Огірок-міні-рол.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Рамен-з-курчам.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Рамен-з-яловичиною.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Рис-з-морепродуктами.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Рис-з-яйцем-та-куркоюЯловичиною.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Сакура-набір.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Суп-курячий.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Том-ям-з-креветкою.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Том-ям-з-куркою.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Удон-з-куркою-або-яловичиною.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Удон-з-морепродуктами.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Удон-на-вершковому-соусі.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Фунчоза-з-курчамяловичиною.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Цезар-з-креветкою.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Цезар-з-курчам.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Чука-салат.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Freedom.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/IMG_2449-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/YAPPO1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Бінго1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Вегетаріанський-ролл-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Вегетаріанський1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Вершковий-з-лососсем-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Весела-вечірка-2-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Весела-вечірка.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Весела-вечірка1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Вешковий-з-лососем1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Вітамінній-салат-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Гранд1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Делюкс1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Запечений-міні-сет1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Каорі1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Кімчі-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Максі-Фіш1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Міні-Фіш1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Місо-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Море-філадельфій1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Осінній-мікс1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Рамен-з-курчам-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Рамен-з-яловичиною-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Рис-з-морепродуктами-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Рис-з-яйцем-та-куркоюЯловичиною-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Сакура1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Суп-курячий-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Токіо1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Том-ям-з-креветкою-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Том-ям-з-куркою-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Трімф1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Тріумф-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Удон-з-куркою-або-яловичиною-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Удон-з-морепродуктами-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Удон-на-вершковому-соусі-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Фунчоза-з-курчамяловичиною-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Хотто_1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Цезар-з-креветкою-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Цезар-з-курчам-1.png|https://dev.yapposushi.com/wp-content/uploads/2022/12/Чука-салат-2.png,"Шейх|IMG_2236|IMG_2303|IMG_2349|IMG_2438|IMG_2449|IMG_2451|IMG_2454|IMG_2458|IMG_2461|IMG_2462|IMG_2466|IMG_2470|IMG_2471|IMG_2476|IMG_2496|IMG_2498|IMG_2499|IMG_2501|IMG_2502|Вершковий з лососсем|Вітамінній салат|Кімчі|Місо|Овочевий|Огірок міні рол|Рамен з курчам|Рамен з яловичиною|Рис з морепродуктами|Рис з яйцем та куркою(Яловичиною)|Сакура набір|Суп курячий|Том ям з креветкою|Том ям з куркою|Удон з куркою або яловичиною|Удон з морепродуктами|Удон на вершковому соусі|Фунчоза з курчам(яловичиною)|Цезар з креветкою|Цезар з курчам|Чука салат|Freedom|IMG_2449|YAPPO1|Бінго1|Вегетаріанський ролл|Вегетаріанський1|Вершковий з лососсем|Весела вечірка (2)|Весела вечірка|Весела вечірка1|Вешковий з лососем1|Вітамінній салат|Гранд1|Делюкс1|Запечений міні сет1|Каорі1|Кімчі|Максі Фіш1|Міні Фіш1|Місо|Море філадельфій1|Осінній мікс1|Рамен з курчам|Рамен з яловичиною|Рис з морепродуктами|Рис з яйцем та куркою(Яловичиною)|Сакура1|Суп курячий|Токіо1|Том ям з креветкою|Том ям з куркою|Трімф1|Тріумф|Удон з куркою або яловичиною|Удон з морепродуктами|Удон на вершковому соусі|Фунчоза з курчам(яловичиною)|Хотто_1|Цезар з креветкою|Цезар з курчам|Чука салат (2)",|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,"Рол Шейх|набір суші|Джинджер|Фелікс лосось|YAPPO набір|Сік Сандора 1л|Пепсі 1л|Карпатська джерельна 0,5л газована|Карпатська джерельна 0,5 негазована|Морс зі смородини 0,5л|Пепсі скло 0,33л|7UP ж/б 0,33л|Пепсі ж/б 0,33л|Пепсі блек ж/б 0,33л|Мірінда ж/б 0,33л|Пепсі скло 0,33л|Морс зі смородини 0,5л|Карпатська джерельна 0,5 негазована|Карпатська джерельна 0,5л газована|Пепсі 0,5л|Суп Вершковий з лососем|Вітамінній салат|Суп Кімчі|Місо суп|Овочевий міні рол|Огірок міні рол|Рамен з курчам|Рамен з яловичиною|Рис з морепродуктами|Рис з яйцем та куркою(Яловичиною)|Сакура набір|Суп курячий з локшиною|Том ям з креветкою|Том ям з куркою|Удон з куркою або яловичиною|Удон з морепродуктами|Удон на вершковому соусі|Фунчоза з курчам(яловичиною)|Цезар з креветкою|Цезар з курчам|Чука салат|Набір Freedom|Сік Сандора 1л|YAPPO набір|Набір Бінго|Вегетаріанський рол|Вегетаріанський набір|Суп Вершковий з лососем|Набір Весела Вечірка|Набір Весела Вечірка|Набір Весела Вечірка|Суп Вершковий з лососем|Вітамінній салат|Набір Гранд|Набір Делюкс|Запечений міні набір|Набір Каорі|Кімчі суп|Максі Фіш|Міні Фіш|Місо суп|Море Філадельфій|Мікс набір|Рамен з курчам|Рамен з яловичиною|Рис з морепродуктами|Рис з яйцем та куркою(Яловичиною)|Сакура набір|Суп курячий з локшиною|Набір Токіо|Суп Том Ям з креветкою|Суп Том Ям з курчам|Тріумф набір|Тріумф набір|Удон з куркою або яловичиною|Удон з морепродуктами|Удон на вершковому соусі|Фунчоза з курчам(яловичиною)|Хотто набір|Цезар з креветкою|Цезар з курчам|Чука салат",https://dev.yapposushi.com/wp-content/uploads/2022/12/Шейх-2.png,,simple,visible,"Холодні Роли",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,shejh,,,0,61,closed,closed,"2023-06-05 10:50:02",no,no,,no,222,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""222"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
468,"Імбир (комплектація)",,,"2022-12-29 19:58:40",product,https://dev.yapposushi.com/product/imbyr-komplektacziya/,468,uk,0,,0.00,0.00,,instock,,,10406,,,,,,,,,simple,visible,Додатково,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,imbyr-komplektacziya,,,0,88,open,closed,"2023-04-04 11:30:21",no,no,,no,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,,7.4.1,,,0,,
469,"Васабі (комплектація)",,,"2022-12-29 19:58:40",product,https://dev.yapposushi.com/product/vasabi-komplektacziya/,469,uk,0,,0.00,0.00,,instock,,,10370,,,,,,,,,simple,visible,Додатково,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,vasabi-komplektacziya,,,0,49,open,closed,"2023-04-04 11:30:21",no,no,,no,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,,7.4.1,,,0,,
470,"Палички (комплектація)",,,"2022-12-29 19:58:40",product,https://dev.yapposushi.com/product/palychky-komplektacziya/,470,uk,0,,0.00,0.00,,instock,,,10373,,,,,,,,,simple,visible,Додатково,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,palychky-komplektacziya,,,0,106,open,closed,"2023-04-04 11:30:21",no,no,,no,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,,7.4.1,,,0,,
786,"Yappo ланч суп Кімчі",,"суп Кімчі, рол Yappo,  Удон з курчам, морс","2023-03-07 19:01:18",product,https://dev.yapposushi.com/product/yappo-b-l-2/,786,uk,0,,179.00,179.00,,outofstock,,,90,,https://dev.yapposushi.com/wp-content/uploads/2023/03/yappo_bl-4.jpg|https://dev.yapposushi.com/wp-content/uploads/2023/03/yappo_bl.jpg|https://dev.yapposushi.com/wp-content/uploads/2023/03/yappo_bl_miso.jpg,yappo_bl|yappo_bl|yappo_bl_miso,||,||,"Yappo ланч суп Кімчі|Бізнес ланч|Yappo ланч суп Місо",https://dev.yapposushi.com/wp-content/uploads/2023/03/yappo_bl-4.jpg,,simple,visible,"Бізнес Ланчі",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,yappo-b-l-2,,,0,26,closed,closed,"2023-04-11 13:05:56",no,no,,no,700,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""700"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
794,"Філадельфія ланч суп Кімчі",,"суп Кімчі , Удон з курчам, рол Філадельфія","2023-03-07 20:03:57",product,https://dev.yapposushi.com/product/filadelfiya-lanch-kimchi/,794,uk,0,,219.00,219.00,,outofstock,,,51,,https://dev.yapposushi.com/wp-content/uploads/2023/03/filadelfia_bl_kimchi.jpg,filadelfia_bl_kimchi,,,"Філадельфія ланч суп Кімчі",https://dev.yapposushi.com/wp-content/uploads/2023/03/filadelfia_bl_kimchi.jpg,,simple,visible,"Бізнес Ланчі",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,filadelfiya-lanch-kimchi,,,0,122,closed,closed,"2023-04-11 13:06:35",no,no,,no,800,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""800"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
834,"Ситий день ланч (cуп з локшиною)",,"суп Курячий з локшиною, Рис з яйцем та курчам, салат Вітамінний, рол Дежавю","2023-03-27 08:24:41",product,https://dev.yapposushi.com/product/biznes-lanch/,834,uk,0,,179,179,,outofstock,,,121,,https://dev.yapposushi.com/wp-content/uploads/2022/12/sitiy_den.jpg,sitiy_den,,,"Ситий день ланч (cуп з локшиною)",https://dev.yapposushi.com/wp-content/uploads/2022/12/sitiy_den.jpg,,simple,visible,"Бізнес Ланчі",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,biznes-lanch,,,0,14,closed,closed,"2023-04-11 13:16:07",no,no,,no,950,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""950"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
